transaction_id,customer_id,amount,timestamp,payment_method,status,failure_reason,retry_count,checkout_completed,subscription,recovery_eligible,recovery_probability_ground_truth,recovery_outcome
TX02440,C0941,6196.08,2026-08-16 21:31:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02441,C0097,12752.71,2026-08-04 02:08:44.245926,WALLET,FAILED,TIMEOUT,0,True,True,True,0.73,True
TX02442,C0551,13164.58,2026-06-17 21:17:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX02443,C0367,2495.1,2026-06-11 03:07:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02444,C0253,5003.27,2026-06-26 05:20:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02445,C0073,2102.49,2026-08-02 02:12:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02446,C0495,11021.89,2026-07-01 23:36:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02447,C0397,7256.46,2026-06-07 12:35:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02448,C0493,5372.76,2026-06-08 21:32:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02449,C0122,4007.07,2026-06-21 10:14:44.245926,WALLET,FAILED,EXPIRED_CARD,1,True,False,True,0.01,False
TX02450,C0353,2253.68,2026-07-04 04:49:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02451,C0325,9978.55,2026-08-30 15:36:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02452,C0946,10587.87,2026-06-05 02:56:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02453,C0712,3983.83,2026-06-12 22:19:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02454,C0562,2478.07,2026-08-23 22:17:44.245926,CARD,FAILED,NETWORK_ERROR,2,True,False,True,0.78,False
TX02455,C0143,6442.69,2026-08-13 14:39:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02456,C0618,5341.56,2026-07-30 09:54:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02457,C0847,7397.14,2026-08-18 11:26:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02458,C0165,2472.75,2026-08-05 08:56:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02459,C0452,7723.22,2026-07-22 18:23:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02460,C0992,8980.17,2026-08-27 18:49:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02461,C0876,14262.31,2026-08-16 06:55:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02462,C0583,8987.33,2026-06-30 20:37:44.245926,CARD,FAILED,BANK_DECLINE,1,True,False,True,0.45000000000000007,True
TX02463,C0743,11940.02,2026-07-17 15:16:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02464,C0425,7114.08,2026-08-23 22:36:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02465,C0526,4933.14,2026-07-28 05:30:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02466,C0283,13405.24,2026-08-21 00:15:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02467,C0006,13594.39,2026-06-27 13:51:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02468,C0909,3669.55,2026-06-24 15:12:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02469,C0629,6135.61,2026-07-13 14:03:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02470,C0653,12108.27,2026-07-23 03:58:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02471,C0333,6426.3,2026-07-20 02:46:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02472,C0838,11571.65,2026-08-15 04:04:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02473,C0042,1052.58,2026-07-27 06:05:44.245926,CARD,FAILED,NETWORK_ERROR,2,True,False,True,0.5800000000000001,False
TX02474,C0261,6018.69,2026-08-09 12:02:44.245926,NETBANKING,FAILED,TIMEOUT,2,True,False,True,0.6499999999999999,True
TX02475,C0319,3910.27,2026-07-18 02:57:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02476,C0288,11316.33,2026-06-27 22:42:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02477,C0432,4079.26,2026-06-19 04:16:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02478,C0316,2709.44,2026-06-13 07:54:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02479,C0558,14968.91,2026-08-06 09:24:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02480,C0521,14747.36,2026-08-22 22:15:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02481,C0057,14317.71,2026-06-10 10:49:44.245926,CARD,FAILED,INSUFFICIENT_FUNDS,1,False,False,True,0.23,True
TX02482,C0670,11560.2,2026-08-14 09:36:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02483,C0714,7374.26,2026-07-30 08:47:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02484,C0472,11898.3,2026-07-06 14:20:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02485,C0707,8315.98,2026-06-27 05:25:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02486,C0038,9419.03,2026-08-31 16:25:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02487,C0678,1232.46,2026-06-17 17:12:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02488,C0359,10436.09,2026-06-22 02:51:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02489,C0735,9584.08,2026-06-07 03:45:44.245926,UPI,FAILED,TIMEOUT,1,True,False,True,0.83,True
TX02490,C0922,6216.15,2026-06-19 16:38:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02491,C0274,11669.91,2026-08-11 12:08:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02492,C0140,11246.37,2026-08-19 09:42:44.245926,CARD,FAILED,INSUFFICIENT_FUNDS,1,True,False,True,0.43000000000000005,False
TX02493,C0438,13529.57,2026-06-07 18:09:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02494,C0144,5524.7,2026-09-02 08:15:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02495,C0997,5279.27,2026-08-11 16:29:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02496,C0815,12971.5,2026-06-12 04:51:44.245926,CARD,FAILED,NETWORK_ERROR,0,True,True,True,0.98,True
TX02497,C0442,7566.88,2026-07-24 15:40:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02498,C0659,9486.71,2026-06-07 09:38:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02499,C0315,3916.75,2026-07-23 07:57:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02500,C0959,12922.26,2026-06-09 10:38:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02501,C0649,14976.53,2026-08-06 18:54:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02502,C0225,2549.64,2026-07-05 09:17:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02503,C0841,14634.4,2026-07-07 13:23:44.245926,NETBANKING,FAILED,NETWORK_ERROR,1,True,True,True,0.8,True
TX02504,C0153,3016.21,2026-06-12 22:00:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02505,C0322,9162.72,2026-08-20 22:57:44.245926,WALLET,FAILED,NETWORK_ERROR,0,True,False,True,0.98,True
TX02506,C0671,2984.5,2026-06-23 18:28:44.245926,CARD,FAILED,BANK_DECLINE,0,True,False,True,0.55,True
TX02507,C0785,8257.2,2026-08-21 15:44:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02508,C0484,14047.58,2026-08-22 15:53:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02509,C0843,8419.79,2026-07-01 12:40:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02510,C0772,13982.57,2026-07-02 20:01:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02511,C0112,9971.09,2026-06-28 22:25:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02512,C0289,1686.43,2026-08-29 10:24:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02513,C0297,7311.56,2026-07-17 03:43:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02514,C0578,1871.3,2026-06-18 21:36:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02515,C0490,11973.37,2026-06-11 21:50:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02516,C0519,13797.0,2026-08-07 05:22:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02517,C0836,547.63,2026-06-24 07:49:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02518,C0535,11146.57,2026-08-18 06:45:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02519,C0324,14847.81,2026-06-04 22:13:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02520,C0949,8777.35,2026-08-09 21:04:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02521,C0136,8349.19,2026-06-09 20:22:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02522,C0664,6010.08,2026-08-18 12:58:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02523,C0493,6246.45,2026-07-28 05:14:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02524,C0566,4259.6,2026-07-30 13:11:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02525,C0219,6477.3,2026-08-02 10:59:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02526,C0362,1984.78,2026-07-28 05:10:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02527,C0048,2184.41,2026-06-21 05:25:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02528,C0497,14517.46,2026-06-27 02:09:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX02529,C0914,14972.73,2026-08-11 05:53:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02530,C0929,6102.37,2026-08-31 07:14:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02531,C0696,8746.25,2026-08-02 18:40:44.245926,CARD,FAILED,NETWORK_ERROR,0,True,True,True,0.9,True
TX02532,C0185,2422.44,2026-08-09 08:58:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02533,C0158,5720.73,2026-09-01 09:31:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02534,C0168,10300.62,2026-07-14 19:19:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02535,C0433,2444.96,2026-07-09 20:55:44.245926,NETBANKING,FAILED,TIMEOUT,2,False,False,True,0.6499999999999999,False
TX02536,C0725,6730.53,2026-06-27 09:25:44.245926,WALLET,FAILED,NETWORK_ERROR,1,True,False,True,0.8,True
TX02537,C0760,8006.95,2026-06-22 23:58:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02538,C0200,2368.26,2026-06-29 20:53:44.245926,UPI,FAILED,NETWORK_ERROR,0,True,True,True,0.9,True
TX02539,C0475,4756.98,2026-06-24 20:42:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02540,C0138,4351.55,2026-07-17 20:20:44.245926,UPI,FAILED,FRAUD_SUSPECTED,1,True,False,False,0.01,False
TX02541,C0590,3745.99,2026-07-18 16:09:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02542,C0710,8410.67,2026-08-01 20:54:44.245926,NETBANKING,FAILED,FRAUD_SUSPECTED,0,True,False,False,0.01,False
TX02543,C0092,12971.44,2026-07-21 10:57:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02544,C0296,598.4,2026-07-26 01:39:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02545,C1000,13512.0,2026-06-27 09:24:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02546,C0601,10126.17,2026-07-25 01:11:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02547,C0917,13889.13,2026-08-27 08:26:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02548,C0207,8066.42,2026-06-18 00:23:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02549,C0579,10437.68,2026-07-24 20:38:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02550,C0001,7370.98,2026-06-21 12:00:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02551,C0600,11533.18,2026-06-27 07:22:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02552,C0153,3232.16,2026-07-11 00:45:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02553,C0137,8608.67,2026-07-06 22:18:44.245926,UPI,FAILED,NETWORK_ERROR,1,True,False,True,0.8,False
TX02554,C0385,5546.15,2026-08-12 12:35:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX02555,C0871,3645.39,2026-08-30 14:22:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02556,C0612,1816.93,2026-08-24 23:51:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02557,C0713,944.99,2026-07-16 23:02:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02558,C0151,1367.28,2026-08-05 10:15:44.245926,CARD,FAILED,FRAUD_SUSPECTED,2,True,False,False,0.01,False
TX02559,C0856,1723.79,2026-06-27 18:55:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX02560,C0678,2068.08,2026-06-29 23:15:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02561,C0514,13428.61,2026-06-12 22:53:44.245926,WALLET,FAILED,TIMEOUT,0,True,False,True,0.73,True
TX02562,C0724,11272.34,2026-08-28 20:22:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02563,C0170,10428.25,2026-07-23 16:40:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02564,C0659,11011.37,2026-08-27 18:03:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02565,C0514,3480.47,2026-07-11 22:17:44.245926,WALLET,FAILED,EXPIRED_CARD,0,True,False,True,0.08000000000000002,False
TX02566,C0770,6578.45,2026-07-06 04:59:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02567,C0877,8477.42,2026-06-19 09:35:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02568,C0414,9519.93,2026-06-06 09:20:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02569,C0459,12388.02,2026-06-25 18:20:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02570,C0956,3179.08,2026-06-23 11:24:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02571,C0923,1200.74,2026-07-15 08:33:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02572,C0967,2032.78,2026-08-26 11:30:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02573,C0331,11421.86,2026-08-12 17:18:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02574,C0929,2562.76,2026-06-10 04:53:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02575,C0752,5857.87,2026-06-20 01:03:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02576,C0434,10361.26,2026-08-24 17:15:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02577,C0871,2615.75,2026-06-11 02:37:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX02578,C0540,3670.08,2026-08-17 09:50:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02579,C0447,10791.72,2026-08-23 21:26:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02580,C0439,14001.17,2026-08-25 06:31:44.245926,WALLET,FAILED,FRAUD_SUSPECTED,2,False,True,False,0.01,False
TX02581,C0543,8132.86,2026-07-26 01:57:44.245926,WALLET,FAILED,NETWORK_ERROR,1,True,False,True,0.8,True
TX02582,C0369,4125.36,2026-06-23 22:29:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02583,C0619,12583.67,2026-06-22 07:26:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02584,C0503,8171.08,2026-08-27 20:17:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02585,C0385,12010.05,2026-06-15 23:38:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02586,C0196,10593.96,2026-08-29 21:02:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02587,C0277,6100.72,2026-08-02 13:52:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02588,C0492,2287.71,2026-07-21 14:10:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02589,C0943,12044.46,2026-06-26 08:01:44.245926,WALLET,FAILED,EXPIRED_CARD,2,False,True,True,0.01,False
TX02590,C0407,1528.45,2026-07-22 05:43:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02591,C0490,5181.52,2026-06-16 20:10:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02592,C0274,7510.47,2026-08-19 17:06:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02593,C0614,3541.46,2026-08-01 08:35:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02594,C0591,6802.51,2026-07-12 20:49:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02595,C0379,11144.79,2026-07-03 17:45:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02596,C0813,14893.45,2026-07-05 04:21:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02597,C0423,11766.7,2026-08-14 00:21:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02598,C0482,12201.08,2026-06-07 04:58:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02599,C0723,11210.31,2026-08-01 10:19:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02600,C0848,3099.2,2026-08-30 04:44:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02601,C0965,13446.13,2026-08-02 09:16:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02602,C0040,11302.53,2026-07-29 12:02:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02603,C0202,5494.05,2026-07-08 22:43:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02604,C0107,7709.1,2026-06-30 19:53:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02605,C0663,1550.09,2026-08-17 10:11:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02606,C0969,8238.2,2026-06-30 14:02:44.245926,WALLET,FAILED,BANK_DECLINE,0,True,False,True,0.43000000000000005,False
TX02607,C0037,924.16,2026-07-08 23:35:44.245926,UPI,FAILED,BANK_DECLINE,2,True,False,True,0.23000000000000004,True
TX02608,C0403,4140.89,2026-06-26 19:13:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02609,C0222,1603.72,2026-08-09 08:03:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02610,C0575,6256.2,2026-07-25 16:34:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02611,C0002,12026.19,2026-07-21 00:28:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX02612,C0277,10021.46,2026-07-07 18:40:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02613,C0276,8779.33,2026-08-09 20:31:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02614,C0446,9487.75,2026-06-09 06:32:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02615,C0840,9150.91,2026-07-30 08:26:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02616,C0984,11861.89,2026-06-05 23:48:44.245926,WALLET,FAILED,INSUFFICIENT_FUNDS,2,False,False,True,0.13,False
TX02617,C0848,1192.46,2026-08-16 10:39:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02618,C0486,6057.65,2026-08-19 10:32:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02619,C0289,13753.95,2026-08-10 15:58:44.245926,UPI,FAILED,NETWORK_ERROR,2,True,False,True,0.7,False
TX02620,C0554,7262.53,2026-08-23 14:03:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02621,C0895,5857.89,2026-08-12 23:20:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02622,C0579,6175.72,2026-06-26 11:50:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02623,C0655,10540.67,2026-07-30 19:04:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02624,C0679,7969.34,2026-08-02 04:06:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02625,C0523,6292.33,2026-06-18 21:08:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX02626,C0936,11420.25,2026-06-16 07:47:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02627,C0061,8066.32,2026-06-23 21:53:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02628,C0669,4002.19,2026-07-16 11:51:44.245926,CARD,FAILED,EXPIRED_CARD,1,True,False,True,0.1,False
TX02629,C0419,11329.31,2026-08-12 09:48:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02630,C0486,3042.86,2026-08-15 05:32:44.245926,WALLET,FAILED,NETWORK_ERROR,2,True,True,True,0.7,True
TX02631,C0545,13022.38,2026-08-09 19:44:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02632,C0805,5845.89,2026-07-11 20:56:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02633,C0326,7840.81,2026-08-30 19:46:44.245926,NETBANKING,FAILED,EXPIRED_CARD,2,False,True,True,0.01,False
TX02634,C0703,3849.22,2026-08-06 22:11:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02635,C0112,14739.81,2026-07-04 14:58:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02636,C0334,9268.4,2026-08-06 21:43:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02637,C0247,851.85,2026-08-05 23:04:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02638,C0918,4583.23,2026-06-23 01:43:44.245926,CARD,FAILED,EXPIRED_CARD,0,False,True,True,0.2,False
TX02639,C0836,8930.69,2026-08-23 20:40:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02640,C0155,3561.62,2026-06-17 07:36:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02641,C0056,10756.19,2026-07-15 20:05:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02642,C0754,11874.38,2026-07-23 23:53:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02643,C0657,3844.12,2026-06-12 18:23:44.245926,WALLET,FAILED,BANK_DECLINE,0,True,False,True,0.55,True
TX02644,C0101,876.4,2026-07-11 11:01:44.245926,CARD,FAILED,EXPIRED_CARD,2,True,False,True,0.01,False
TX02645,C0165,7601.0,2026-08-30 23:33:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02646,C0635,7087.18,2026-07-20 00:26:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02647,C0494,10888.21,2026-07-22 04:24:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02648,C0683,3016.98,2026-08-18 02:45:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02649,C0245,8915.53,2026-07-04 21:36:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02650,C0152,2180.23,2026-07-28 19:16:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02651,C0700,10419.43,2026-07-04 19:59:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02652,C0578,4179.14,2026-06-30 06:19:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02653,C0833,14417.42,2026-08-26 02:06:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02654,C0715,9429.55,2026-06-23 21:31:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02655,C0637,5383.15,2026-08-24 01:55:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02656,C0102,1342.42,2026-06-15 15:45:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02657,C0268,8752.91,2026-06-14 08:28:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02658,C0914,6135.93,2026-07-17 21:27:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02659,C0861,2347.62,2026-07-11 12:23:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX02660,C0356,2617.87,2026-06-24 01:38:44.245926,NETBANKING,FAILED,BANK_DECLINE,2,True,False,True,0.35000000000000003,True
TX02661,C0840,1428.15,2026-06-27 16:03:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02662,C0610,12901.98,2026-07-01 04:49:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02663,C0937,14127.82,2026-06-08 08:17:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02664,C0230,11736.87,2026-07-05 03:56:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02665,C0510,6601.44,2026-08-31 09:34:44.245926,WALLET,FAILED,INSUFFICIENT_FUNDS,0,True,False,True,0.33,True
TX02666,C0125,12744.09,2026-08-28 21:37:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX02667,C0037,14856.8,2026-07-21 19:12:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02668,C0592,6148.11,2026-07-29 17:37:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02669,C0547,700.86,2026-06-18 11:05:44.245926,WALLET,FAILED,INSUFFICIENT_FUNDS,0,True,True,True,0.45,False
TX02670,C0637,3513.48,2026-08-25 03:17:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02671,C0612,6617.96,2026-07-24 12:48:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02672,C0718,7435.18,2026-08-20 13:55:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02673,C0330,9769.02,2026-06-17 10:11:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02674,C0097,12521.46,2026-06-30 21:04:44.245926,WALLET,FAILED,INSUFFICIENT_FUNDS,0,True,False,True,0.33,True
TX02675,C0237,14781.66,2026-08-14 11:09:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02676,C0270,7310.24,2026-08-04 04:00:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02677,C0577,8070.54,2026-07-11 12:47:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX02678,C0992,5802.25,2026-08-09 07:58:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02679,C0457,5747.27,2026-08-06 08:25:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02680,C0890,998.12,2026-07-07 23:07:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02681,C0234,1253.15,2026-06-30 18:46:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02682,C0282,531.87,2026-07-15 16:30:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02683,C0869,2734.34,2026-08-12 06:40:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX02684,C0854,14156.09,2026-07-12 17:47:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX02685,C0454,5825.26,2026-08-14 11:45:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02686,C0896,9733.71,2026-08-12 13:49:44.245926,NETBANKING,FAILED,BANK_DECLINE,2,True,False,True,0.35000000000000003,False
TX02687,C0339,7976.52,2026-06-17 15:50:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02688,C0758,5946.25,2026-08-30 02:13:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX02689,C0722,8610.5,2026-07-01 05:49:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX02690,C0785,4851.02,2026-07-30 18:26:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX02691,C0405,14313.34,2026-08-24 12:05:44.245926,CARD,SUCCESS,,0,True,True,False,,
