timestamp,transaction_id,amount,failure_reason,recovery_probability,action,policy_status,decision_reason,execution_success,execution_message,verification_status,recovered_amount,ground_truth_recovery,original_retry_count
2026-09-03T23:13:34.894965,TX02531,8746.25,NETWORK_ERROR,0.801,RETRY_PAYMENT,ALLOWED,Network failure with 80.10% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,8746.25,True,0
2026-09-03T23:13:34.903963,TX02535,2444.96,TIMEOUT,0.6085,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:34.911519,TX02536,6730.53,NETWORK_ERROR,0.7627,RETRY_PAYMENT,ALLOWED,Network failure with 76.27% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,6730.53,True,1
2026-09-03T23:13:34.921052,TX02538,2368.26,NETWORK_ERROR,0.8469,RETRY_PAYMENT,ALLOWED,Network failure with 84.69% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,2368.26,True,0
2026-09-03T23:13:34.928048,TX02540,4351.55,FRAUD_SUSPECTED,0.0571,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:34.937957,TX02542,8410.67,FRAUD_SUSPECTED,0.1035,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:34.946959,TX02553,8608.67,NETWORK_ERROR,0.7465,RETRY_PAYMENT,ALLOWED,Network failure with 74.65% predicted recovery probability. Automatic retry is permitted.,False,Payment retry failed. Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:34.958974,TX02558,1367.28,FRAUD_SUSPECTED,0.0264,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:34.969006,TX02561,13428.61,TIMEOUT,0.8143,RETRY_PAYMENT,ALLOWED,Timeout with 81.43% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,13428.61,True,0
2026-09-03T23:13:34.977062,TX02565,3480.47,EXPIRED_CARD,0.2537,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:34.989960,TX02580,14001.17,FRAUD_SUSPECTED,0.0297,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.002078,TX02581,8132.86,NETWORK_ERROR,0.7598,RETRY_PAYMENT,ALLOWED,Network failure with 75.98% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,8132.86,True,1
2026-09-03T23:13:35.009586,TX02589,12044.46,EXPIRED_CARD,0.0822,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.018598,TX02606,8238.2,BANK_DECLINE,0.5486,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 54.86% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully. Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:35.026596,TX02607,924.16,BANK_DECLINE,0.2728,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.036696,TX02616,11861.89,INSUFFICIENT_FUNDS,0.2108,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.046599,TX02619,13753.95,NETWORK_ERROR,0.6041,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.055601,TX02628,4002.19,EXPIRED_CARD,0.1201,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:35.064596,TX02630,3042.86,NETWORK_ERROR,0.6396,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.073599,TX02633,7840.81,EXPIRED_CARD,0.0883,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.081601,TX02638,4583.23,EXPIRED_CARD,0.1915,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:35.089599,TX02643,3844.12,BANK_DECLINE,0.5612,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 56.12% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully.,SUCCESS,3844.12,True,0
2026-09-03T23:13:35.098623,TX02644,876.4,EXPIRED_CARD,0.0723,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.106616,TX02660,2617.87,BANK_DECLINE,0.2881,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.115331,TX02665,6601.44,INSUFFICIENT_FUNDS,0.4839,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,0
2026-09-03T23:13:35.123330,TX02669,700.86,INSUFFICIENT_FUNDS,0.4912,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:35.132330,TX02674,12521.46,INSUFFICIENT_FUNDS,0.4667,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,0
2026-09-03T23:13:35.141331,TX02686,9733.71,BANK_DECLINE,0.2714,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.150331,TX02698,10948.7,BANK_DECLINE,0.3932,ESCALATE,ALLOWED,Bank decline with 39.32% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:35.158375,TX02701,13489.59,TIMEOUT,0.5775,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.167331,TX02714,6683.45,EXPIRED_CARD,0.1527,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,1
2026-09-03T23:13:35.175380,TX02715,7707.32,NETWORK_ERROR,0.8561,RETRY_PAYMENT,ALLOWED,Network failure with 85.61% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,7707.32,True,0
2026-09-03T23:13:35.184333,TX02720,14256.53,TIMEOUT,0.7612,RETRY_PAYMENT,ALLOWED,Timeout with 76.12% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,14256.53,True,0
2026-09-03T23:13:35.191332,TX02723,10972.51,EXPIRED_CARD,0.0783,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.199548,TX02731,6199.29,BANK_DECLINE,0.5544,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 55.44% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully.,SUCCESS,6199.29,True,0
2026-09-03T23:13:35.209952,TX02732,10267.08,BANK_DECLINE,0.55,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 55.00% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully.,SUCCESS,10267.08,True,0
2026-09-03T23:13:35.217964,TX02755,7918.68,NETWORK_ERROR,0.8521,RETRY_PAYMENT,ALLOWED,Network failure with 85.21% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,7918.68,True,0
2026-09-03T23:13:35.226969,TX02763,8495.64,INSUFFICIENT_FUNDS,0.2704,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:35.236964,TX02765,855.49,INSUFFICIENT_FUNDS,0.1823,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.245967,TX02771,10520.62,NETWORK_ERROR,0.8482,RETRY_PAYMENT,ALLOWED,Network failure with 84.82% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,10520.62,True,0
2026-09-03T23:13:35.258968,TX02775,7575.0,BANK_DECLINE,0.2705,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.268017,TX02787,4624.21,NETWORK_ERROR,0.8486,RETRY_PAYMENT,ALLOWED,Network failure with 84.86% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,4624.21,True,0
2026-09-03T23:13:35.276057,TX02794,3558.29,NETWORK_ERROR,0.6382,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.291967,TX02795,14111.82,BANK_DECLINE,0.3914,ESCALATE,ALLOWED,Bank decline with 39.14% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,1
2026-09-03T23:13:35.318508,TX02798,12425.47,NETWORK_ERROR,0.6883,CREATE_PAYMENT_LINK,ALLOWED,Network failure with 68.83% predicted recovery probability. A payment link is safer than an automatic retry.,True,Payment link created successfully.,SUCCESS,12425.47,True,1
2026-09-03T23:13:35.337518,TX02804,3273.77,INSUFFICIENT_FUNDS,0.3559,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,1
2026-09-03T23:13:35.349507,TX02832,8014.44,TIMEOUT,0.5858,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.361505,TX02833,14859.81,TIMEOUT,0.5736,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.371504,TX02846,8562.01,BANK_DECLINE,0.3974,ESCALATE,ALLOWED,Bank decline with 39.74% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:35.378503,TX02855,3447.25,EXPIRED_CARD,0.2415,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:35.386517,TX02861,7548.6,EXPIRED_CARD,0.1553,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:35.394506,TX02868,12317.25,BANK_DECLINE,0.1985,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.402528,TX02884,8927.13,INSUFFICIENT_FUNDS,0.4012,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:35.413050,TX02885,3134.91,EXPIRED_CARD,0.247,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:35.421060,TX02892,915.21,INSUFFICIENT_FUNDS,0.3554,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,1
2026-09-03T23:13:35.431049,TX02902,8993.6,EXPIRED_CARD,0.1363,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:35.439051,TX02920,8597.1,BANK_DECLINE,0.3997,ESCALATE,ALLOWED,Bank decline with 39.97% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:35.448049,TX02935,14322.15,TIMEOUT,0.6965,CREATE_PAYMENT_LINK,ALLOWED,Timeout with 69.65% predicted recovery probability. A payment link provides a safer recovery path.,True,Payment link created successfully.,SUCCESS,14322.15,True,1
2026-09-03T23:13:35.459049,TX02941,13852.95,TIMEOUT,0.7121,RETRY_PAYMENT,ALLOWED,Timeout with 71.21% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,13852.95,True,1
2026-09-03T23:13:35.467048,TX02951,1266.95,NETWORK_ERROR,0.7155,RETRY_PAYMENT,ALLOWED,Network failure with 71.55% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,1266.95,True,1
2026-09-03T23:13:35.476055,TX02953,11814.89,FRAUD_SUSPECTED,0.0234,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.487058,TX02956,2482.07,TIMEOUT,0.7785,RETRY_PAYMENT,ALLOWED,Timeout with 77.85% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,2482.07,True,0
2026-09-03T23:13:35.500061,TX02957,11504.27,NETWORK_ERROR,0.6104,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.511592,TX02966,1530.22,INSUFFICIENT_FUNDS,0.2315,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.524596,TX02971,13942.71,TIMEOUT,0.5762,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.537590,TX02972,5533.95,INSUFFICIENT_FUNDS,0.4706,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,0
2026-09-03T23:13:35.548592,TX02979,9118.56,BANK_DECLINE,0.211,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.560592,TX02980,10153.06,BANK_DECLINE,0.2646,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.571589,TX02983,9742.2,BANK_DECLINE,0.2529,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.580593,TX02989,6610.83,BANK_DECLINE,0.3958,ESCALATE,ALLOWED,Bank decline with 39.58% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:35.589533,TX02995,2320.65,TIMEOUT,0.7856,RETRY_PAYMENT,ALLOWED,Timeout with 78.56% predicted recovery probability. Automatic retry is permitted.,False,Payment retry failed. Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:35.601247,TX02998,14915.05,TIMEOUT,0.5734,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.611814,TX03007,7209.68,BANK_DECLINE,0.2714,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.622825,TX03013,9510.87,TIMEOUT,0.6496,CREATE_PAYMENT_LINK,ALLOWED,Timeout with 64.96% predicted recovery probability. A payment link provides a safer recovery path.,True,Payment link created successfully.,SUCCESS,9510.87,True,1
2026-09-03T23:13:35.632814,TX03027,8714.28,NETWORK_ERROR,0.5495,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.639840,TX03028,14980.01,EXPIRED_CARD,0.062,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.650816,TX03031,7503.43,TIMEOUT,0.8148,RETRY_PAYMENT,ALLOWED,Timeout with 81.48% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,7503.43,True,0
2026-09-03T23:13:35.657825,TX03033,6549.73,EXPIRED_CARD,0.1529,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:35.665833,TX03037,10226.43,EXPIRED_CARD,0.1875,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:35.674881,TX03039,4866.06,INSUFFICIENT_FUNDS,0.2229,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.684812,TX03041,7699.4,TIMEOUT,0.5842,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.692812,TX03042,8191.7,BANK_DECLINE,0.2128,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.705837,TX03045,13985.48,TIMEOUT,0.4821,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.716396,TX03046,1419.25,NETWORK_ERROR,0.8483,RETRY_PAYMENT,ALLOWED,Network failure with 84.83% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,1419.25,True,0
2026-09-03T23:13:35.727381,TX03047,7337.21,TIMEOUT,0.5877,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.740382,TX03053,4040.63,TIMEOUT,0.521,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.751379,TX03062,5498.36,INSUFFICIENT_FUNDS,0.4872,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,0
2026-09-03T23:13:35.764381,TX03063,12452.51,TIMEOUT,0.5732,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.772383,TX03064,5077.5,BANK_DECLINE,0.5413,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 54.13% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully. Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:35.781384,TX03069,4399.16,EXPIRED_CARD,0.1562,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:35.791382,TX03073,10972.6,NETWORK_ERROR,0.5528,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.801404,TX03079,10311.05,TIMEOUT,0.8197,RETRY_PAYMENT,ALLOWED,Timeout with 81.97% predicted recovery probability. Automatic retry is permitted.,False,Payment retry failed. Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:35.811596,TX03084,8380.67,TIMEOUT,0.823,RETRY_PAYMENT,ALLOWED,Timeout with 82.30% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,8380.67,True,0
2026-09-03T23:13:35.819597,TX03087,519.07,NETWORK_ERROR,0.8546,RETRY_PAYMENT,ALLOWED,Network failure with 85.46% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,519.07,True,0
2026-09-03T23:13:35.827597,TX03090,7368.44,NETWORK_ERROR,0.6372,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.839630,TX03092,4553.64,BANK_DECLINE,0.2775,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.851605,TX03093,4362.54,INSUFFICIENT_FUNDS,0.2309,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.863600,TX03094,8953.91,INSUFFICIENT_FUNDS,0.4607,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,0
2026-09-03T23:13:35.875185,TX03097,8948.4,EXPIRED_CARD,0.1531,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:35.888526,TX03098,10126.1,TIMEOUT,0.8101,RETRY_PAYMENT,ALLOWED,Timeout with 81.01% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,10126.1,True,0
2026-09-03T23:13:35.900534,TX03101,8262.31,TIMEOUT,0.5592,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.911041,TX03115,8433.45,INSUFFICIENT_FUNDS,0.2001,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.922063,TX03120,8405.96,NETWORK_ERROR,0.6344,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.935067,TX03127,2380.58,EXPIRED_CARD,0.158,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:35.947051,TX03128,1231.53,NETWORK_ERROR,0.6535,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:35.967050,TX03130,14880.63,NETWORK_ERROR,0.6167,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:35.988057,TX03132,12307.36,NETWORK_ERROR,0.7305,RETRY_PAYMENT,ALLOWED,Network failure with 73.05% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,12307.36,True,1
2026-09-03T23:13:36.009075,TX03134,11654.71,BANK_DECLINE,0.546,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 54.60% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully. Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:36.023599,TX03135,1167.33,BANK_DECLINE,0.5689,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 56.89% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully. Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:36.037607,TX03139,2301.61,NETWORK_ERROR,0.8602,RETRY_PAYMENT,ALLOWED,Network failure with 86.02% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,2301.61,True,0
2026-09-03T23:13:36.047620,TX03141,1573.37,BANK_DECLINE,0.4195,ESCALATE,ALLOWED,Bank decline with 41.95% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,1
2026-09-03T23:13:36.054604,TX03142,2370.48,BANK_DECLINE,0.4013,ESCALATE,ALLOWED,Bank decline with 40.13% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:36.063598,TX03145,11957.56,FRAUD_SUSPECTED,0.0575,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:36.071599,TX03148,6228.24,NETWORK_ERROR,0.7517,RETRY_PAYMENT,ALLOWED,Network failure with 75.17% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,6228.24,True,1
2026-09-03T23:13:36.078603,TX03150,3856.76,EXPIRED_CARD,0.1485,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:36.087603,TX03155,12027.57,FRAUD_SUSPECTED,0.0553,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:36.097617,TX03157,6084.06,BANK_DECLINE,0.3972,ESCALATE,ALLOWED,Bank decline with 39.72% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:36.106619,TX03162,14952.69,INSUFFICIENT_FUNDS,0.2964,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
